姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
张作锦,媒体 / 编辑 / 公共论战,媒体,58,3,3,1,1,李敖大哥大(3),
李师科,烈士殉难 / 社会案件 / 老兵士官,烈士殉难,58,3,3,1,1,李敖大哥大(3),
李政一,同案狱友 / 政治异议者 / 刑求受害 / 通信,同案狱友,58,2,2,1,2,李敖大哥大(2),思想、电话
李逵,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,58,2,2,1,1,李敖大哥大(2),
猪八戒,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,58,2,2,1,2,李敖大哥大(2),历史上
王宇,主剧情人物 / 小说剧本人物 / 老兵士官 / 军事人物 / 朋友 / 见面,主剧情人物,58,2,2,1,1,李敖大哥大(2),朋友、像
王珣,文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,文艺音乐,58,2,2,1,1,李敖大哥大(2),儿子、像
石齐平,学术 / 媒体 / 朋友 / 见面 / 公共论战,学术,58,2,2,1,2,李敖大哥大(2),朋友
罗密欧,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,58,2,2,1,1,李敖大哥大(2),
陈清宝,政治人物 / 公共论战,政治人物,58,2,2,1,2,李敖大哥大(2),国民党、民进党
家发展,政治人物,政治人物,58,1,1,1,1,李敖大哥大(1),总统、委员
查退职,政治人物,政治人物,58,1,1,1,1,李敖大哥大(1),总统、委员
胡适做,政治人物,政治人物,58,1,1,1,1,李敖大哥大(1),院长、总统
子路,学术 / 神交引用,学术,57,2,2,1,2,李敖大哥大(2),诗、文学、政治
孙道存,财产债务 / 邻居,财产债务,57,2,2,1,2,李敖大哥大(2),女儿、太太、嫁给
柯赐海,诉讼 / 公共论战,诉讼,57,2,2,1,2,李敖大哥大(2),像、法院
程国强,亲属 / 学术 / 创作资料协助,亲属,57,2,2,1,2,李敖大哥大(2),朋友、爸爸、妈妈、委员
万换取,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统
明说蒋,见面,见面,57,1,1,1,1,李敖大哥大(1),见、见到、夫人
梁华盛,军事人物,军事人物,57,1,1,1,1,李敖大哥大(1),将军
王昇做,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统、国民党、政治
石做副,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统
罗卓英,军事人物 / 政治人物 / 历史类比引用,军事人物,57,1,1,1,1,李敖大哥大(1),记者、主席、政府、将军
解释林,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),部长
谢布什,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统
边印尼,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统
连任做,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统、所谓
连候补,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),委员、国民党
连战当,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),序、主席、国民党
那次选,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),陪他、总统、所谓
闻布什,政治人物,政治人物,57,1,1,1,1,李敖大哥大(1),总统
黄国书,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,57,1,1,1,1,李敖大哥大(1),院长、法院、委员、将军
侯德健,文艺音乐 / 政治异议者 / 公共论战 / 神交引用,文艺音乐,56,2,2,1,1,李敖大哥大(2),学生
唐玄宗,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,56,2,2,1,1,李敖大哥大(2),学者、大学
大禹,政治人物 / 历史类比引用 / 神交引用,政治人物,56,2,2,1,1,李敖大哥大(2),古代、像
左宗棠,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,56,2,2,1,1,李敖大哥大(2),经费、政府
敬新磨,媒体 / 神交引用,媒体,56,2,2,1,1,李敖大哥大(2),
易卜生,诗文出处 / 神交引用,诗文出处,56,2,2,1,1,李敖大哥大(2),主义、朋友
晏子,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,56,2,2,1,1,李敖大哥大(2),陪他、爸爸、总统
王僧虔,文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,文艺音乐,56,2,2,1,1,李敖大哥大(2),
王宠惠,司法人员 / 公职人员 / 政治人物 / 选举助选 / 历史类比引用,司法人员,56,2,2,1,1,李敖大哥大(2),院长、法院
虞愿,历史类比引用 / 宗教人物 / 政治人物 / 神交引用,历史类比引用,56,2,2,1,1,李敖大哥大(2),
郑竹梅,亲属 / 选举助选 / 创作资料协助,亲属,56,2,2,1,2,李敖大哥大(2),女儿、部长、政府、国民党
阿拉伯的劳伦斯,军事人物 / 神交引用,军事人物,56,2,2,1,1,李敖大哥大(2),监狱
陆贾,政治人物 / 学术 / 历史类比引用 / 神交引用,政治人物,56,2,2,1,2,李敖大哥大(2),结婚
伽利略,科学家 / 政治异议者 / 历史类比引用 / 神交引用,科学家,56,1,1,1,1,李敖大哥大(1),思想、古代、像
方否认,看守戒护,看守戒护,56,1,1,1,1,李敖大哥大(1),看守所、管理员、舍房
陀思妥耶夫斯基,神交引用,神交引用,56,1,1,1,1,李敖大哥大(1),读、书里、文学
别人坐,律师代理,律师代理,55,2,1,1,2,李敖大哥大(2),律师、辩护、总统、县长、所谓
宋仁宗,政治人物 / 历史类比引用 / 神交引用,政治人物,55,2,2,1,1,李敖大哥大(2),将军
康熙,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,55,2,2,1,2,李敖大哥大(2),一起
林金龙,财产债务 / 诉讼 / 公共论战,财产债务,55,2,2,1,1,李敖大哥大(2),法院
爱丽丝,虚拟人物 / 神交引用,虚拟人物,55,2,2,1,1,李敖大哥大(2),一起
赖英照,司法人员 / 政治人物,司法人员,55,2,2,1,1,李敖大哥大(2),政府、政治
郑贞铭,学术 / 诗文出处 / 公共论战,学术,55,2,2,1,1,李敖大哥大(2),报人、特务、国民党
魏德迈,军事人物 / 历史类比引用 / 神交引用,军事人物,55,2,2,1,1,李敖大哥大(2),将军
吴启民,司法人员,司法人员,55,1,1,1,1,李敖大哥大(1),法官、审判长、判决、民进党
尼采,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,55,1,1,1,1,李敖大哥大(1),哲学、像
林忠义,亲属,亲属,55,1,1,1,1,李敖大哥大(1),爸爸、儿子、学术、政府、先生
林悦恒,媒体 / 出版 / 通信 / 创作资料协助,媒体,55,1,1,1,1,李敖大哥大(1),老师、师母
林森,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,55,1,1,1,1,李敖大哥大(1),太太、结婚、主席、政府、像
查成立,司法人员,司法人员,55,1,1,1,1,李敖大哥大(1),法官、检察官、政府
王拓开,见面,见面,55,1,1,1,1,李敖大哥大(1),拜访、到我家、一起、家里
白部长,政治人物,政治人物,55,1,1,1,1,李敖大哥大(1),爸爸、研究、委员、部长、政府、政治
石原见,见面,见面,55,1,1,1,1,李敖大哥大(1),见、见面、拜访
管制高,学术行政,学术行政,55,1,1,1,1,李敖大哥大(1),研究、中央研究院、院长
苏隆惠,司法人员,司法人员,55,1,1,1,1,李敖大哥大(1),法官、审判长、判决、民进党
蒋家没,亲属,亲属,55,1,1,1,1,李敖大哥大(1),爸爸、儿子
蓝献林,司法人员,司法人员,55,1,1,1,1,李敖大哥大(1),审判长、推事、判决
薛松雨,司法人员,司法人员,55,1,1,1,1,李敖大哥大(1),审判长、推事、判决
郑南,编辑,编辑,55,1,1,1,1,李敖大哥大(1),编辑、发行、总编辑、杂志
高层接,财产信托,财产信托,55,1,1,1,1,李敖大哥大(1),信托、记者
从张俊,姻亲,姻亲,54,2,1,1,2,李敖大哥大(2),妻、委员、民进党
张永亭,主剧情人物 / 小说剧本人物 / 老兵士官 / 军事人物 / 朋友,主剧情人物,54,2,2,1,2,李敖大哥大(2),朋友
李逸洋,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,54,2,2,1,1,李敖大哥大(2),民进党
王昭君,历史类比引用 / 情感 / 神交引用,历史类比引用,54,2,2,1,1,李敖大哥大(2),所谓
赵飞燕,历史类比引用 / 情感 / 神交引用,历史类比引用,54,2,2,1,2,李敖大哥大(2),历史上、古代
邱比特,虚拟人物 / 宗教人物 / 情感 / 历史类比引用 / 神交引用,虚拟人物,54,2,2,1,2,李敖大哥大(2),像
钱贪污,司法人员,司法人员,54,2,1,1,2,李敖大哥大(2),法官、政治
阿里巴巴,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,54,2,2,1,1,李敖大哥大(2),书里
严正谴,师生,师生,54,1,1,1,1,李敖大哥大(1),教授
亚当斯,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),夫人、总统、像
刘毅夫,军事人物,军事人物,54,1,1,1,1,李敖大哥大(1),将军、司令、国民党
刘燕,见面,见面,54,1,1,1,1,李敖大哥大(1),见、见面、朋友、杂志、文星、记者
包珈忆,亲属,亲属,54,1,1,1,1,李敖大哥大(1),家里、总统
叶建廷,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),见、法官、法院
叶明阳,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),认识、研究、院长
吴树立,司法人员 / 诉讼 / 公共论战,司法人员,54,1,1,1,1,李敖大哥大(1),院长、法官、法院、判决
孙开元,师生,师生,54,1,1,1,1,李敖大哥大(1),助理、投稿、台大、总统、政治、读、小姐
容试验,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),大学、院长、政治
左舜生,政治人物 / 诗文出处 / 党务宣传 / 公共论战 / 历史类比引用,政治人物,54,1,1,1,1,李敖大哥大(1),老师、主席
广田讲,亲属,亲属,54,1,1,1,1,李敖大哥大(1),爸爸、夫人、探监、部长
应指出,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),总统、主席、民进党、批评
康德,神交引用,神交引用,54,1,1,1,1,李敖大哥大(1),家里、结婚、哲学、想象力
张博雅,政治人物 / 公职人员 / 选举助选 / 公共论战,政治人物,54,1,1,1,1,李敖大哥大(1),总统、部长
张婉度,亲属,亲属,54,1,1,1,1,李敖大哥大(1),儿子、院长、政治、像、女士
张清溪,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、台大、民进党
张群跟,通信,通信,54,1,1,1,1,李敖大哥大(1),写信
张锦华,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、台大、民进党
彭允彝,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),部长、政府
徐水德,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),院长、法院、思想、古代
惠予同,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),院长、政府
戈培尔,党务宣传,党务宣传,54,1,1,1,1,李敖大哥大(1),博士、部长、宣传、像
成龙马,亲属,亲属,54,1,1,1,1,李敖大哥大(1),儿子
戴勋章,财产债务,财产债务,54,1,1,1,1,李敖大哥大(1),土地、总统
支援萧,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),太太
方东美,学术 / 公共论战 / 神交引用,学术,54,1,1,1,1,李敖大哥大(1),教授、大学
施令,监狱行政,监狱行政,54,1,1,1,1,李敖大哥大(1),法务部、部长
时查出,刑求人员,刑求人员,54,1,1,1,1,李敖大哥大(1),调查局
时看,监狱行政,监狱行政,54,1,1,1,1,李敖大哥大(1),告诉我、法务部、部长
时章子,亲属,亲属,54,1,1,1,1,李敖大哥大(1),儿子
时要告,刑求受害,刑求受害,54,1,1,1,1,李敖大哥大(1),拳头
明华,律师代理,律师代理,54,1,1,1,1,李敖大哥大(1),见、律师、判决
明天傍,师生,师生,54,1,1,1,1,李敖大哥大(1),教授
曹操讲,亲属,亲属,54,1,1,1,1,李敖大哥大(1),朋友、妈妈
朱立民,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),台大、院长、文学、像
权力越,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),见、主席、委员、国民党
李昂开,情感,情感,54,1,1,1,1,李敖大哥大(1),朋友、情人
李璎,亲属 / 财产债务 / 社会案件 / 通信,亲属,54,1,1,1,1,李敖大哥大(1),法官
杨丰卿,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖大哥大(1),院长、法官、法院、判决
杨力行,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖大哥大(1),院长、法官、法院、判决、宣传
林庆宗,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),检察官、法务部、历史上
林明德,学术 / 创作资料协助 / 出版,学术,54,1,1,1,1,李敖大哥大(1),见、接见、总统
查帐,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),法官、国民党
查查查,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),检察官
殷琪来,亲属,亲属,54,1,1,1,1,李敖大哥大(1),爸爸、像
毛子水,学术 / 公共论战,学术,54,1,1,1,1,李敖大哥大(1),教授、大学、台大、院长、文学
毛寿先,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、先生
水泥混,见面,见面,54,1,1,1,1,李敖大哥大(1),见、一起
沈刚伯,学术 / 学术行政 / 公共论战 / 社会案件,学术,54,1,1,1,1,李敖大哥大(1),教授、大学、台大、院长、文学
王钟配,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),院长、民进党
王阳明,历史类比引用 / 学术 / 神交引用,历史类比引用,54,1,1,1,1,李敖大哥大(1),读
白伦留,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),夫人、记者、采访
白回来,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),主席、委员
相殉,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),台大、院长
祝丕荣,亲属,亲属,54,1,1,1,1,李敖大哥大(1),告诉我、儿子、先生
空壳子,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),总统、委员
符体制,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),总统、主席
简短,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、大学
管制到,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),研究、中央研究院、警察
索警告,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),检察官
经李安,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),法官
经诠释,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、大学、诗
罗世雄,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),法院、委员、部长、国民党
罗祖光,媒体 / 出版 / 朋友 / 公共论战,媒体,54,1,1,1,1,李敖大哥大(1),太太、书里
胡森田,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖大哥大(1),院长、法官、法院、判决、宣传
胡蝶跳,见面,见面,54,1,1,1,1,李敖大哥大(1),见、认识
能幸免,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、大学
苏联谈,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),大舅子、总统、所谓
苏芗雨,师生,师生,54,1,1,1,1,李敖大哥大(1),教授、台大、院长、文学
荣抗议,师生,师生,54,1,1,1,1,李敖大哥大(1),老师、节目、法官
萧天赞,司法人员 / 政治人物 / 诉讼 / 公共论战,司法人员,54,1,1,1,1,李敖大哥大(1),一起、法务部、部长
萧部长,刑求人员,刑求人员,54,1,1,1,1,李敖大哥大(1),见、调查局、疗伤、部长
蒋公铜,学术,学术,54,1,1,1,1,李敖大哥大(1),大学、台大、像
蔡正元,政治人物 / 公共论战,政治人物,54,1,1,1,1,李敖大哥大(1),记者、委员、政府、民进党
计列表,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),总统、选举
许增男,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖大哥大(1),院长、法官、法院、判决、宣传
谢谢老,师生,师生,54,1,1,1,1,李敖大哥大(1),老师、同学、朋友、读、诗
谢谢赵,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),法院、委员、选举、国民党、民进党、先生
谢辰生,学术 / 神交引用,学术,54,1,1,1,1,李敖大哥大(1),家里
赵普,历史类比引用 / 神交引用,历史类比引用,54,1,1,1,1,李敖大哥大(1),院长、像
赵普收,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),院长、像
赵禹跟,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),院长、政府
通译等,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),见、法官
邓泽如,政治人物 / 历史类比引用,政治人物,54,1,1,1,1,李敖大哥大(1),写信、总统、国民党
邵铭煌,创作资料协助 / 学术行政 / 历史类比引用,创作资料协助,54,1,1,1,1,李敖大哥大(1),经费、政府、国民党
都会忍,政治人物,政治人物,54,1,1,1,1,李敖大哥大(1),总统、委员
都甲等,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),法官、法庭、政府
都证实,师生,师生,54,1,1,1,1,李敖大哥大(1),教授
金处长,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),院长
钱夫妇,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),太太
钱穆夫,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),夫人、学者、市长、政府
钱穆洗,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),夫人、市长
陆啸钊,同学 / 朋友 / 出版 / 学术 / 创作资料协助 / 公共论战,同学,54,1,1,1,1,李敖大哥大(1),请我、学生、朋友、送我
陈追,司法人员,司法人员,54,1,1,1,1,李敖大哥大(1),见、见面、台独
雷倩到,见面,见面,54,1,1,1,1,李敖大哥大(1),见、认识、节目
雷倩带,党务宣传,党务宣传,54,1,1,1,1,李敖大哥大(1),见、博士、宣传
雷倩讲,党务宣传,党务宣传,54,1,1,1,1,李敖大哥大(1),见、博士、宣传
雷震同,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),夫人、报纸
雷震来,学术行政,学术行政,54,1,1,1,1,李敖大哥大(1),朋友、研究、中央研究院、像
韩访问,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),访问、夫人、总统
项羽看,亲属,亲属,54,1,1,1,1,李敖大哥大(1),爸爸、夫人
高雄林,姻亲,姻亲,54,1,1,1,1,李敖大哥大(1),夫人、先生
黄家昌,师生,师生,54,1,1,1,1,李敖大哥大(1),一起、助理、委员、先生
黄富三,公共论战,公共论战,54,1,1,1,1,李敖大哥大(1),研究、中央研究院、报导、主席、政府
段李敖,媒体,媒体,53,2,1,1,2,李敖大哥大(2),节目、读、历史上、先生
丘宏达,学术 / 司法人员 / 同学 / 公共论战,学术,53,1,1,1,1,李敖大哥大(1),委员、国民党
傅栋成,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),委员
周书楷,政治人物 / 公职人员 / 公共论战,政治人物,53,1,1,1,1,李敖大哥大(1),部长
周阳山,学术 / 政治人物 / 见面,学术,53,1,1,1,1,李敖大哥大(1),主席、像
国俊,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统
家杰,媒体,媒体,53,1,1,1,1,李敖大哥大(1),记者、立委、政治
家起立,出版,出版,53,1,1,1,1,李敖大哥大(1),序、主席、国民党
寿命分,见面,见面,53,1,1,1,1,李敖大哥大(1),一起
广州,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统、政治、像
应该减,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统、国民党、民进党
张伯伦,政治人物 / 公共论战 / 神交引用,政治人物,53,1,1,1,1,李敖大哥大(1),部长、说过
张伯驹,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),政府
张狠牌,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),主席
张群转,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统
张自强,诉讼,诉讼,53,1,1,1,1,李敖大哥大(1),法院、委员
拿破仑三世,政治人物 / 神交引用,政治人物,53,1,1,1,1,李敖大哥大(1),总统
时来,媒体,媒体,53,1,1,1,1,李敖大哥大(1),节目
时跟现,媒体,媒体,53,1,1,1,1,李敖大哥大(1),电视、国民党
时退出,媒体,媒体,53,1,1,1,1,李敖大哥大(1),电视、委员、国民党
暴民政,公共论战,公共论战,53,1,1,1,1,李敖大哥大(1),民进党、政治
权力已,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、告诉我、像
李四写,情治警务,情治警务,53,1,1,1,1,李敖大哥大(1),警备总部
李扁无,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),委员
李涛开,媒体,媒体,53,1,1,1,1,李敖大哥大(1),节目、委员、民进党
林义夫,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),部长
柏杨摆,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、杂志、总统、司令
查贿,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统
梁争短,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统、民进党
沈剑虹,政治人物 / 学术 / 公共论战,政治人物,53,1,1,1,1,李敖大哥大(1),部长
沙达特,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、总统
游运作,出版,出版,53,1,1,1,1,李敖大哥大(1),序、委员、民进党
牛喝水,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统
狄志伟,媒体,媒体,53,1,1,1,1,李敖大哥大(1),记者
王俊夫,诉讼,诉讼,53,1,1,1,1,李敖大哥大(1),法院、委员
申诉,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、记者
白伦,媒体 / 见面,媒体,53,1,1,1,1,李敖大哥大(1),杂志、记者
相当分,见面,见面,53,1,1,1,1,李敖大哥大(1),见、立委
石原越,见面,见面,53,1,1,1,1,李敖大哥大(1),请他
祖籍福,出版,出版,53,1,1,1,1,李敖大哥大(1),报纸、总统
纪念钱,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、学者、记者、政府、先生
胡家伦,同学 / 朋友 / 见面 / 学术,同学,53,1,1,1,1,李敖大哥大(1),朋友、台大、先生
胡风信,公共论战,公共论战,53,1,1,1,1,李敖大哥大(1),国民党、共产党
能人选,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统、民进党
能够饭,军事人物,军事人物,53,1,1,1,1,李敖大哥大(1),将军
能退缩,同事,同事,53,1,1,1,1,李敖大哥大(1),编辑部、编辑
能选,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统、政治
苏联勾,见面,见面,53,1,1,1,1,李敖大哥大(1),一起
苏联缔,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),政府
荣到张,诉讼,诉讼,53,1,1,1,1,李敖大哥大(1),法院、民进党
荣又搞,媒体,媒体,53,1,1,1,1,李敖大哥大(1),电视
荣等说,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),委员
蒋公戴,学术,学术,53,1,1,1,1,李敖大哥大(1),大学、书里、像
蒋君章,诗文出处 / 历史类比引用,诗文出处,53,1,1,1,1,李敖大哥大(1),研究
蔡启芳,政治人物 / 公共论战,政治人物,53,1,1,1,1,李敖大哥大(1),法院、委员、民进党、说过
谢谢杨,见面,见面,53,1,1,1,1,李敖大哥大(1),认识、思想、先生
谢谢黄,媒体,媒体,53,1,1,1,1,李敖大哥大(1),电视、市长、像、先生
赖特,出版,出版,53,1,1,1,1,李敖大哥大(1),杂志、记者
赵国,军事人物,军事人物,53,1,1,1,1,李敖大哥大(1),将军
赵耀东,政治人物 / 财产债务 / 公共论战,政治人物,53,1,1,1,1,李敖大哥大(1),部长
赵铁头,称谓待考 / 公共论战,称谓待考,53,1,1,1,1,李敖大哥大(1),部长
边打听,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统
连战十,见面,见面,53,1,1,1,1,李敖大哥大(1),一起
连战肯,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),总统
连战谈,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),主席、国民党
连战餐,诉讼,诉讼,53,1,1,1,1,李敖大哥大(1),法院、委员
通通现,见面,见面,53,1,1,1,1,李敖大哥大(1),见、总统、所谓
那几天,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、国民党
那选票,见面,见面,53,1,1,1,1,李敖大哥大(1),见、总统、所谓
都两点,媒体,媒体,53,1,1,1,1,李敖大哥大(1),记者、总统、情治、所谓
都涉嫌,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),朋友、委员
金权,公共论战,公共论战,53,1,1,1,1,李敖大哥大(1),国民党、政治
钱穆老,见面,见面,53,1,1,1,1,李敖大哥大(1),见、像、先生
陈中雄,媒体 / 创作资料协助 / 通信,媒体,53,1,1,1,1,李敖大哥大(1),发行、记者、书里、先生
陈必照,见面,见面,53,1,1,1,1,李敖大哥大(1),一起、部长
陈鸿基,政治人物,政治人物,53,1,1,1,1,李敖大哥大(1),委员、国民党、民进党
韩情形,军事人物,军事人物,53,1,1,1,1,李敖大哥大(1),司令
麻烦请,见面,见面,53,1,1,1,1,李敖大哥大(1),见、报纸、电视、作品、像
张灏,学术 / 师生 / 学术考证引用,学术,52,2,2,1,2,李敖大哥大(2),思想
熊玠,学术 / 公共论战,学术,52,2,2,1,1,李敖大哥大(2),所谓
王方宇,公共论战,公共论战,52,2,1,1,1,李敖大哥大(2),共产党、作品
哥伦布,探险航行 / 历史类比引用 / 神交引用,探险航行,52,1,1,1,1,李敖大哥大(1),
哪吒,虚拟人物 / 宗教人物 / 历史类比引用 / 神交引用,虚拟人物,52,1,1,1,1,李敖大哥大(1),像
张三交,朋友,朋友,52,1,1,1,1,李敖大哥大(1),朋友
时来比,朋友,朋友,52,1,1,1,1,李敖大哥大(1),朋友
时要谴,公共论战,公共论战,52,1,1,1,1,李敖大哥大(1),民进党、像
时连战,公共论战,公共论战,52,1,1,1,1,李敖大哥大(1),台独
曹操老,朋友,朋友,52,1,1,1,1,李敖大哥大(1),朋友
潘公展,媒体 / 政治人物 / 历史类比引用 / 神交引用,媒体,52,1,1,1,1,李敖大哥大(1),国民党
苏联平,朋友,朋友,52,1,1,1,1,李敖大哥大(1),朋友
许由,公共论战,公共论战,52,1,1,1,1,李敖大哥大(1),政治
钱伟长,公共论战,公共论战,52,1,1,1,1,李敖大哥大(1),国民党
钱穆正,朋友,朋友,52,1,1,1,1,李敖大哥大(1),朋友
雷震有,朋友,朋友,52,1,1,1,1,李敖大哥大(1),朋友、说过
伊诺努,神交引用 / 政治人物,神交引用,50,2,2,1,1,李敖大哥大(2),
元世祖,政治人物 / 神交引用,政治人物,50,2,2,1,1,李敖大哥大(2),
华昌平,同学 / 朋友 / 见面,同学,50,2,2,1,1,李敖大哥大(2),
柳下惠,历史类比引用 / 政治人物 / 神交引用,历史类比引用,50,2,2,1,2,李敖大哥大(2),
江百禄,军事人物 / 见面,军事人物,50,2,2,1,1,李敖大哥大(2),
瓦格纳,文艺音乐 / 政治异议者 / 公共论战 / 神交引用,文艺音乐,50,2,2,1,1,李敖大哥大(2),
田耕莘,宗教人物 / 政治人物 / 公共论战,宗教人物,50,2,2,1,1,李敖大哥大(2),
米芾,文艺音乐 / 学术 / 历史类比引用 / 神交引用,文艺音乐,50,2,2,1,1,李敖大哥大(2),
翁松燃,同学 / 朋友 / 见面,同学,50,2,2,1,1,李敖大哥大(2),
解解,神交引用,神交引用,50,2,1,1,2,李敖大哥大(2),读
陈文成,政治异议者 / 人权救援 / 社会案件 / 学术 / 公共论战,政治异议者,50,2,2,1,1,李敖大哥大(2),
陈绥民,政治人物 / 党务宣传 / 公共论战 / 见面,政治人物,50,2,2,1,1,李敖大哥大(2),
高丽人,神交引用,神交引用,50,2,1,1,2,李敖大哥大(2),像
张兰熙,出版 / 见面,出版,50,1,1,1,1,李敖大哥大(1),认识、朋友、爸爸、妈妈、家里
李昂打,神交引用,神交引用,50,1,1,1,1,李敖大哥大(1),哲学
毛润芝,神交引用,神交引用,50,1,1,1,1,李敖大哥大(1),读
王秀慧,神交引用,神交引用,50,1,1,1,1,李敖大哥大(1),诗、小姐
祖国打,神交引用,神交引用,50,1,1,1,1,李敖大哥大(1),比喻
蒙田,学术 / 神交引用,学术,50,1,1,1,1,李敖大哥大(1),哲学
魏峥讲,神交引用,神交引用,50,1,1,1,1,李敖大哥大(1),诗
