姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
林斯顿,学术,学术,99,6,6,1,6,李敖有话说(6),大学、主义、总统、政治、校长、研究、博士、所谓
林森南,政治人物 / 媒体,政治人物,99,6,5,1,5,李敖有话说(6),主席、政府、节目、一起、委员、国民党、民进党
林琴南,学术 / 诗文出处 / 出版 / 历史类比引用 / 神交引用,学术,99,6,6,1,2,李敖有话说(6),电视、教书、北大、先生、请他
查委员,政治人物,政治人物,99,6,6,1,2,李敖有话说(6),委员、国民党、见、见面、法官、报纸
格兰特,政治人物 / 主剧情人物 / 小说剧本人物 / 军事人物 / 历史类比引用,政治人物,99,6,6,1,4,李敖有话说(6),将军、总统、像、家里、历史上、司令
水肥,学术,学术,99,6,5,1,2,李敖有话说(6),大学、部长、像、法院、批评、政府
连战还,出版,出版,99,6,6,1,6,李敖有话说(6),国民党、总统、台独、主席、部长、报纸、政府、主编
陈顾远,学术 / 律师代理 / 诗文出处 / 学术考证引用 / 公共论战,学术,99,6,6,1,1,李敖有话说(6),律师、委员、大学、教授、研究、主义、辩护、法庭
霍四究,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,99,6,6,1,1,李敖有话说(6),老师、书里、一起
顾正秋,文艺音乐 / 婚姻相关,文艺音乐,99,6,6,1,2,李敖有话说(6),儿子、主席、情人、研究、中央研究院、共产党、法官、小姐
全斗焕,政治人物 / 诉讼,政治人物,99,5,5,1,2,李敖有话说(5),总统、法庭
冷欣,军事人物 / 证人见证,军事人物,99,5,5,1,2,李敖有话说(5),将军、国民党、读、一起、诗
卢夫人,姻亲 / 亲属,姻亲,99,5,5,1,3,李敖有话说(5),夫人、离婚、妈妈、母亲、结婚、市长、一起、儿子
叶庆炳,学术 / 公共论战,学术,99,5,5,1,1,李敖有话说(5),老师、文学、台大、大学、爸爸、书里、先生
吴乃仁,政治人物 / 党务宣传,政治人物,99,5,5,1,2,李敖有话说(5),秘书、委员、民进党、大学、台独、序
唐飞,军事人物 / 政治人物 / 公职人员 / 公共论战,军事人物,99,5,5,1,4,李敖有话说(5),院长、部长、太太、妻、参谋、总统、将军、所谓
墨子,学术 / 历史类比引用 / 神交引用,学术,99,5,5,1,2,李敖有话说(5),古代、书里、朋友、所谓、见、古人
广西人,政治人物 / 军事人物,政治人物,99,5,5,1,3,李敖有话说(5),总统、将军、政府、法院、国民党、说过、节目、军长
张光锦,同学 / 军事人物 / 朋友 / 见面,同学,99,5,5,1,3,李敖有话说(5),朋友、中将、同学、总统、妈妈、将军、到我家、我家来
张显耀,政治人物 / 公共论战,政治人物,99,5,5,1,2,李敖有话说(5),委员、思想、哲学、打电话、电话、主席、国民党、部长
张贵永,师生,师生,99,5,5,1,1,李敖有话说(5),教授、家里、台大
徐武军,见面 / 学术,见面,99,5,5,1,2,李敖有话说(5),朋友、儿子、爸爸、学生、学术、政治、教授、认识
时发生,亲属,亲属,99,5,5,1,5,李敖有话说(5),国民党、女儿、主义、总统、请我、学生、教授、大学
朱德总,通信 / 军事人物,通信,99,5,5,1,3,李敖有话说(5),司令、电报、像、广播、国民党、共产党、见、委员
林元帅,政治人物,政治人物,99,5,5,1,2,李敖有话说(5),总统、所谓
沈醉,情治警务 / 军事人物 / 诗文出处 / 通信 / 出版,情治警务,99,5,5,1,2,李敖有话说(5),共产党、将军、国民党、主义、像、找我、特务、少将
石锦,姻亲 / 创作资料协助 / 历史类比引用,姻亲,99,5,5,1,4,李敖有话说(5),像、家里、共产党、妈妈、老师、大学、博士、同在
第五种思,军事人物,军事人物,99,5,5,1,1,李敖有话说(5),将军、军购、像
胡适回,学术,学术,99,5,5,1,4,李敖有话说(5),研究、中央研究院、教授、大学、博士、北大、院长、妈妈
花接木,司法人员 / 亲属,司法人员,99,5,4,1,2,李敖有话说(5),法官、警察、家里
苏智良,师生,师生,99,5,5,1,1,李敖有话说(5),教授、像、学术、律师、访问、节目、电视
连战代,政治人物 / 见面,政治人物,99,5,5,1,5,李敖有话说(5),国民党、民进党、总统、所谓、一起、主席、选举、朋友
陈云林,通信,通信,99,5,5,1,3,李敖有话说(5),电报、先生、诗、访问、主席
陈衡哲,诗文出处 / 学术 / 公共论战 / 历史类比引用,诗文出处,99,5,5,1,1,李敖有话说(5),教授、报纸、大学、女士、见、告诉我、院长
顾崇廉,军事人物 / 政治人物 / 公共论战,军事人物,99,5,5,1,2,李敖有话说(5),委员、司令、将军、主席、法院
马嘉丽,看守戒护 / 媒体,看守戒护,99,5,5,1,1,李敖有话说(5),记者、主席、共产党、见、接见、访问
马屁诗,神交引用,神交引用,99,5,5,1,2,李敖有话说(5),诗、所谓、传记、国民党、朋友、总统
黄信介,政治人物 / 政治异议者 / 媒体 / 公职人员 / 公共论战,政治人物,99,5,5,1,5,李敖有话说(5),请我、主席、教授、民进党、台独、学者、一起、院长
黄石城,公职人员 / 政治人物 / 公共论战,公职人员,99,5,5,1,3,李敖有话说(5),选举、总统、所谓、委员、院长、陪他、国民党
东西现,公款经费,公款经费,99,4,4,1,4,李敖有话说(4),归公、论文、节目
任选举,政治人物,政治人物,99,4,4,1,1,李敖有话说(4),记者、总统、选举、宣传、访问、教授、序、市长
何柱国,军事人物 / 诗文出处 / 证人见证 / 历史类比引用,军事人物,99,4,4,1,1,李敖有话说(4),将军、司令、军长、说过、节目
养鸡场,姻亲,姻亲,99,4,4,1,1,李敖有话说(4),总统、夫人、太太
史力行,军事人物 / 社会案件 / 公共论战,军事人物,99,4,4,1,1,李敖有话说(4),上校、起诉、司令
叶楚伧,政治人物 / 诗文出处 / 历史类比引用,政治人物,99,4,4,1,3,李敖有话说(4),国民党、宣传、部长、院长、法院、思想、批评、一起
叶醉白,军事人物,军事人物,99,4,4,1,2,李敖有话说(4),将军、国民党、宣传
吉拉德,军事人物,军事人物,99,4,4,1,2,李敖有话说(4),将军
吴相湘,师生 / 学术 / 见面 / 编辑 / 诗文出处 / 出版,师生,99,4,4,1,3,李敖有话说(4),老师、编辑、教授、研究、大学、所谓、见、见面
吴荣元,同案狱友 / 政治异议者 / 通信,同案狱友,99,4,4,1,2,李敖有话说(4),大学、学生、碰到、一起、教授、法院、主席、共产党
家写,亲属,亲属,99,4,3,1,3,李敖有话说(4),儿子、教授、台大、朋友
应文婵,师生 / 学术行政,师生,99,4,4,1,1,李敖有话说(4),发行、院长、学生、交情、文学、公诉、认识、老师
时浓,亲属,亲属,99,4,4,1,2,李敖有话说(4),节目、儿子、同学、母亲、像
暴君放,公共论战,公共论战,99,4,4,1,1,李敖有话说(4),政治、思想、节目
曹寿民,师生,师生,99,4,4,1,1,李敖有话说(4),法院、委员、教授、台大、国民党、教书、大学
朱崇实,学术行政 / 学术 / 见面,学术行政,99,4,4,1,1,李敖有话说(4),大学、校长、见、请我、写信、回信、教授、请他
朱总理,政治人物,政治人物,99,4,4,1,2,李敖有话说(4),总统、选举、政治、见、见证、像
李杰看,政治人物,政治人物,99,4,4,1,3,李敖有话说(4),部长、朋友、法院、将军、共产党
林郁方,政治人物 / 公共论战 / 见面,政治人物,99,4,4,1,1,李敖有话说(4),主席、委员、大学
柯立芝,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,99,4,4,1,1,李敖有话说(4),夫人、总统、太太
水神来,见面,见面,99,4,4,1,1,李敖有话说(4),见、见面、儿子、见证、读、像
池浅王,政治人物,政治人物,99,4,4,1,1,李敖有话说(4),主席、总统、选举、所谓、说过
王墨林,政治人物 / 同学 / 朋友 / 见面,政治人物,99,4,4,1,1,李敖有话说(4),好友、送我、爸爸、妈妈、委员、先生、写信、姐姐
白居易,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,4,4,1,4,李敖有话说(4),诗、太太、查禁、书里、古代、节目、电视、像
相调查,政治人物,政治人物,99,4,4,1,2,李敖有话说(4),委员、选举、检察官、院长、法官、政府、所谓、法院
老布什,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,99,4,4,1,3,李敖有话说(4),爸爸、总统、见、选举、部长
胡适反,出版,出版,99,4,4,1,3,李敖有话说(4),出版、总统、出版社、思想、主义、见、父亲、秘书
莫德惠,政治人物 / 公职人员 / 选举助选 / 历史类比引用,政治人物,99,4,4,1,2,李敖有话说(4),院长、见、特务、儿子、序、总统
蒋百里,军事人物 / 诗文出处 / 历史类比引用,军事人物,99,4,4,1,4,李敖有话说(4),将军、部长、一起、政治、像、大学
蔡启芳,政治人物 / 公共论战,政治人物,99,4,4,1,3,李敖有话说(4),主席、民进党、序、委员、国民党、立委、军购
陈又亮,学术 / 出版 / 通信 / 创作资料协助,学术,99,4,4,1,3,李敖有话说(4),朋友、见、见到、大学、女儿、情人、博士、诗
任政务,政治人物,政治人物,99,3,3,1,3,李敖有话说(3),主席、委员、市长、国民党、杂志
台独教,公共论战,公共论战,99,3,3,1,2,李敖有话说(3),台独、像、教授、大学、政治、所谓
史改写,公共论战,公共论战,99,3,3,1,2,李敖有话说(3),国民党、共产党、哲学、节目、历史上、像
国农业,政治人物,政治人物,99,3,3,1,2,李敖有话说(3),部长、总统、报纸、认识、秘书
巴达式,媒体,媒体,99,3,3,1,2,李敖有话说(3),节目、部长、像、女儿
师摇身,师生,师生,99,3,3,1,2,李敖有话说(3),助理、总统、选举、见、序、法院、委员、立委
成假,公共论战,公共论战,99,3,3,1,1,李敖有话说(3),政治
杨宗儒,律师代理,律师代理,99,3,3,1,2,李敖有话说(3),律师、总统、控告、代理、告发、所谓、记者、诉状
萧毅肃,军事人物,军事人物,99,3,3,1,1,李敖有话说(3),见、同僚、接见、少将、中将、国民党
蒋光头,亲属,亲属,99,3,3,1,2,李敖有话说(3),儿子、太太、教授、台大、朋友
蒋家门,亲属,亲属,99,3,3,1,1,李敖有话说(3),节目、弟弟、儿子、出版、父亲、妈妈、秘书、部长
连战今,见面,见面,99,3,3,1,2,李敖有话说(3),请他、主席、国民党、大学
陈支平,学术行政 / 学术 / 见面,学术行政,99,3,3,1,1,李敖有话说(3),院长、史学、教授、思想、回信、见、告诉我、大学
鲁迅者,媒体,媒体,99,3,3,1,1,李敖有话说(3),节目、共产党、所谓
黄盖,军事人物 / 历史类比引用 / 神交引用,军事人物,99,3,3,1,1,李敖有话说(3),总统、所谓
司马既明,神交引用 / 公共论战,待复核,98,10,6,1,1,李敖有话说(10),书里、国民党、先生、作品、文学、像
汪道涵,政治人物 / 公职人员 / 公共论战,政治人物,98,8,8,1,7,李敖有话说(8),国民党、先生、主席、诗、节目
丁蔚慈,刑求受害,刑求受害,98,5,4,1,1,李敖有话说(5),朋友、刑求、国民党
张俊雄,政治人物 / 公职人员 / 公共论战,政治人物,98,4,4,1,3,李敖有话说(4),民进党、委员、见、立委、院长、秘书、律师、像
谢然之,出版管制 / 政治人物 / 党务宣传 / 公职人员 / 公共论战,出版管制,98,4,4,1,1,李敖有话说(4),杂志、文星、委员、第四组主任、出版、大学、共产党、名言
戴安娜王妃,历史类比引用 / 媒体 / 神交引用,历史类比引用,97,12,12,1,4,李敖有话说(12),像、老师、见
张静江,政治人物 / 公职人员 / 财产债务 / 历史类比引用,政治人物,97,6,6,1,5,李敖有话说(6),委员、国民党、共产党、见
白实录,神交引用,神交引用,97,6,4,1,5,李敖有话说(6),书里、爸爸、报纸、报导
李富春,出版,出版,97,4,4,1,3,李敖有话说(4),部长、杂志、共产党、像、国民党、告诉我、土地
管碧玲,学术行政,学术行政,97,4,4,1,1,李敖有话说(4),民进党、研究、中央研究院、院长、节目、法院、委员、党部
邵铭煌,创作资料协助 / 学术行政 / 历史类比引用,创作资料协助,97,3,3,1,3,李敖有话说(3),党部、节目、委员、国民党、教授、一起、先生
周伯伦,政治人物 / 媒体 / 诉讼 / 公共论战 / 见面,政治人物,96,4,4,1,2,李敖有话说(4),民进党、见、立委、委员
李杰跟,政治人物,政治人物,96,4,4,1,3,李敖有话说(4),部长、跟我说、记者、将军、报纸
竺道生,宗教人物 / 神交引用,宗教人物,96,4,4,1,2,李敖有话说(4),电视、诗、见、像
罗伯特,亲属,亲属,96,4,4,1,3,李敖有话说(4),弟弟、总统、部长、诗、女儿、结婚、将军
林俊义,学术 / 政治人物 / 公共论战,学术,96,3,3,1,2,李敖有话说(3),民进党、政府、教授、立委、政治
蔡委员,政治人物,政治人物,96,3,3,1,1,李敖有话说(3),主席、委员、院长、法院
海明威,诗文出处 / 历史类比引用 / 神交引用,诗文出处,95,49,49,1,16,李敖有话说(49),文学、一起、像、诗、宣传、国民党、节目、告诉我
周公,政治人物 / 学术 / 历史类比引用 / 神交引用,政治人物,95,32,32,1,11,李敖有话说(32),弟弟、古代、古人、哥哥、思想、陪他、序、政治
魏廷朝,朋友 / 创作资料协助 / 政治异议者 / 公共论战,朋友,95,32,32,1,7,李敖有话说(32),朋友、台独、诗、妹妹、判决、一起、书里、记者
吴敬恒,学术 / 政治人物 / 公共论战 / 历史类比引用,学术,95,29,29,1,6,李敖有话说(29),老师、总统、一起、像、主席、政府、报纸、党务
汉武帝,历史类比引用 / 政治人物 / 神交引用,历史类比引用,95,26,26,1,10,李敖有话说(26),夫人、情人、见、古代、儿子、太太、节目、电视
司马光,政治人物 / 学术 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,95,24,24,1,6,李敖有话说(24),政府、古代、见、国民党、共产党、历史上、所长、说过
林则徐,历史类比引用 / 政治人物 / 学术 / 神交引用,历史类比引用,95,24,24,1,5,李敖有话说(24),朋友、政府、节目、共产党
林云,宗教人物 / 婚姻相关 / 公共论战,宗教人物,95,23,23,1,5,李敖有话说(23),电话、见、跟我说、打电话、爸爸、大学、师生、节目
