姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
黄义交,政治人物 / 朋友 / 见面,政治人物,53,1,1,1,1,李敖秘密书房(1),电视、像
刘禅,政治人物 / 历史类比引用,政治人物,52,2,2,1,1,李敖秘密书房(2),主义
左翼团,朋友,朋友,52,2,1,1,1,李敖秘密书房(2),跟我说、所谓
张荫桓,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,政治人物,52,2,2,1,2,李敖秘密书房(2),诗
弥尔顿,诗文出处 / 政治异议者 / 历史类比引用 / 神交引用,诗文出处,52,2,2,1,2,李敖秘密书房(2),像
林怀民,朋友,朋友,52,2,1,1,2,李敖秘密书房(2),朋友
段宏俊,财产债务 / 诉讼 / 社会案件,财产债务,52,2,2,1,2,李敖秘密书房(2),像
罗振玉,学术 / 学术考证引用 / 朋友 / 历史类比引用 / 神交引用,学术,52,2,2,1,1,李敖秘密书房(2),古代
阿弥陀佛,宗教人物 / 神交引用,宗教人物,52,2,2,1,2,李敖秘密书房(2),思想
和尚交,朋友,朋友,52,1,1,1,1,李敖秘密书房(1),朋友
小蕾,情感 / 称谓待考 / 见面,情感,52,1,1,1,1,李敖秘密书房(1),朋友
平转移,公共论战,公共论战,52,1,1,1,1,李敖秘密书房(1),台独
林黛玉,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,52,1,1,1,1,李敖秘密书房(1),所谓
梅特涅,公共论战,公共论战,52,1,1,1,1,李敖秘密书房(1),国民党、像
祖先磕,公共论战,公共论战,52,1,1,1,1,李敖秘密书房(1),国民党
空洞化,公共论战,公共论战,52,1,1,1,1,李敖秘密书房(1),政治、所谓
胡学古,朋友,朋友,52,1,1,1,1,李敖秘密书房(1),朋友、政治、先生
荷西,神交引用,神交引用,52,1,1,1,1,李敖秘密书房(1),国民党
许以祺,创作资料协助 / 学术 / 朋友 / 通信,创作资料协助,52,1,1,1,1,李敖秘密书房(1),朋友、先生
诸位伺,朋友,朋友,52,1,1,1,1,李敖秘密书房(1),朋友、说过
陈烨说,朋友,朋友,52,1,1,1,1,李敖秘密书房(1),朋友、说过
高信疆,媒体 / 出版 / 通信 / 朋友 / 证人见证 / 见面 / 公共论战,媒体,52,1,1,1,1,李敖秘密书房(1),朋友、先生
姜贵跟,神交引用,神交引用,51,1,1,1,1,李敖秘密书房(1),文学、像
伊索,诗文出处 / 历史类比引用 / 神交引用,诗文出处,50,2,2,1,1,李敖秘密书房(2),
地藏菩萨,宗教人物 / 神交引用,宗教人物,50,2,2,1,1,李敖秘密书房(2),
杨丽花,文艺音乐 / 媒体 / 公共论战,文艺音乐,50,2,2,1,1,李敖秘密书房(2),
法朗士,出版 / 神交引用,出版,50,2,2,1,2,李敖秘密书房(2),
犹大,宗教人物 / 历史类比引用 / 神交引用,宗教人物,50,2,2,1,1,李敖秘密书房(2),
赵宁,媒体 / 学术 / 诉讼 / 公共论战 / 见面,媒体,50,2,2,1,1,李敖秘密书房(2),
陈中雄,媒体 / 创作资料协助 / 通信,媒体,50,2,2,1,1,李敖秘密书房(2),
公家,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),读
别人接,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),古代
别人设,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),主义
古代传,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),古代
和东森,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),像
尚问题,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),文学
尹俊,情治警务 / 军事人物 / 历史类比引用,情治警务,50,1,1,1,1,李敖秘密书房(1),将军、少将、军长、师长
应该蛮,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),像
张隆延,诗文出处 / 出版 / 文艺音乐,诗文出处,50,1,1,1,1,李敖秘密书房(1),诗、先生
梁武帝,政治人物 / 宗教人物 / 神交引用,政治人物,50,1,1,1,1,李敖秘密书房(1),像
甄珍看,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),像
艾洛弗,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),像
赵孟頫,文艺音乐 / 诗文出处 / 公职人员 / 历史类比引用 / 神交引用,文艺音乐,50,1,1,1,1,李敖秘密书房(1),像、先生
连战身,神交引用,神交引用,50,1,1,1,1,李敖秘密书房(1),像
何键,军事人物 / 政治人物 / 历史类比引用,军事人物,49,1,1,1,1,李敖秘密书房(1),弟弟、妹妹、太太、国民党
余英时,学术 / 公共论战,学术,49,1,1,1,1,李敖秘密书房(1),朋友、研究、中央研究院、院长、国民党、批评、所谓
周伯伦,政治人物 / 公共论战 / 见面,政治人物,49,1,1,1,1,李敖秘密书房(1),编辑、发行、总编辑、委员、部长、民进党
周清玉,公职人员 / 政治人物 / 政治异议者 / 人权救援 / 通信 / 选举助选 / 公共论战,公职人员,49,1,1,1,1,李敖秘密书房(1),关怀、爸爸、妈妈、杂志
宣统,政治人物 / 历史类比引用 / 神交引用,政治人物,49,1,1,1,1,李敖秘密书房(1),教授、教书
李戡,亲属 / 出版 / 学术 / 公共论战 / 财产信托,亲属,49,1,1,1,1,李敖秘密书房(1),爸爸、妈妈
林世煜,媒体 / 政治异议者 / 通信 / 公共论战,媒体,49,1,1,1,1,李敖秘密书房(1),编辑、发行、总编辑、委员、部长、民进党
陈雪屏,学术 / 政治人物 / 公职人员 / 党务宣传 / 历史类比引用,学术,49,1,1,1,1,李敖秘密书房(1),朋友、研究、中央研究院、院长、所谓
丁尼生,诗文出处 / 神交引用,诗文出处,48,1,1,1,1,李敖秘密书房(1),夫人、诗
严侨,师生 / 学术 / 朋友 / 见面 / 政治异议者 / 同案狱友 / 人权救援,师生,48,1,1,1,1,李敖秘密书房(1),认识、老师、哥哥、夫人、电视、共产党
何应钦,军事人物 / 政治人物 / 公职人员 / 历史类比引用,军事人物,48,1,1,1,1,李敖秘密书房(1),一起、爸爸
刘辰旦,同案狱友 / 政治异议者 / 创作资料协助 / 公共论战,同案狱友,48,1,1,1,1,李敖秘密书房(1),刑求、同案、像
叶翔之,政治人物 / 军事人物 / 党务宣传,政治人物,48,1,1,1,1,李敖秘密书房(1),调查局、研究、学术、中央研究院、政治
吴敦义,政治人物 / 公职人员 / 通信 / 出版管制 / 公共论战,政治人物,48,1,1,1,1,李敖秘密书房(1),市长、政府
哥白尼,科学家 / 神交引用,科学家,48,1,1,1,1,李敖秘密书房(1),出版品、儿子、出版
姚兴,政治人物 / 宗教人物 / 历史类比引用,政治人物,48,1,1,1,1,李敖秘密书房(1),妹妹
姜太公,政治人物 / 军事人物 / 神交引用,政治人物,48,1,1,1,1,李敖秘密书房(1),教授、像
宋神宗,历史类比引用 / 政治人物,历史类比引用,48,1,1,1,1,李敖秘密书房(1),
宋美龄,亲属 / 政治人物 / 公职人员 / 公共论战 / 历史类比引用,亲属,48,1,1,1,1,李敖秘密书房(1),夫人
庄万寿,学术 / 见面 / 公共论战,学术,48,1,1,1,1,李敖秘密书房(1),教授、朋友、报纸
庄申,学术 / 见面 / 朋友 / 通信,学术,48,1,1,1,1,李敖秘密书房(1),教书、朋友、儿子、夫人、文学
康德黎,学术 / 医疗照护 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),老师
张世民,同学 / 朋友 / 见面 / 通信,同学,48,1,1,1,1,李敖秘密书房(1),朋友、太太、学者、大学
张俊宏,政治人物 / 政治异议者 / 媒体 / 公共论战,政治人物,48,1,1,1,1,李敖秘密书房(1),一起、同学、哥哥、台大
张博雅,政治人物 / 公职人员 / 选举助选 / 公共论战,政治人物,48,1,1,1,1,李敖秘密书房(1),妈妈、政府、国民党、像
张桂贞,亲属 / 诉讼 / 创作资料协助 / 财产债务,亲属,48,1,1,1,1,李敖秘密书房(1),太太
张灿鍙,政治人物 / 政治异议者 / 人权救援 / 诉讼,政治人物,48,1,1,1,1,李敖秘密书房(1),市长、县长、台独、像
张玉法,学术 / 诉讼 / 公共论战,学术,48,1,1,1,1,李敖秘密书房(1),同学、研究、大学、中央研究院、所长、像
彭孟缉,军事人物 / 政治人物 / 情治警务 / 公共论战,军事人物,48,1,1,1,1,李敖秘密书房(1),儿子
徐庆钟,政治人物 / 公职人员 / 亲属 / 创作资料协助 / 历史类比引用,政治人物,48,1,1,1,1,李敖秘密书房(1),
徐武军,见面 / 学术,见面,48,1,1,1,1,李敖秘密书房(1),见、写信、同学、朋友、儿子、史学
徐锡麟,政治异议者 / 烈士殉难 / 历史类比引用 / 神交引用,政治异议者,48,1,1,1,1,李敖秘密书房(1),
成舍我,媒体 / 学术行政 / 公共论战,媒体,48,1,1,1,1,李敖秘密书房(1),太太、像
李天培,学术 / 同学 / 朋友 / 见面,学术,48,1,1,1,1,李敖秘密书房(1),一起、同学、朋友、太太、学者
李政一,同案狱友 / 政治异议者 / 刑求受害 / 通信,同案狱友,48,1,1,1,1,李敖秘密书房(1),刑求、同案、像
李炳南,学术 / 政治人物 / 见面 / 公共论战,学术,48,1,1,1,1,李敖秘密书房(1),秘书、委员
李自成,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,48,1,1,1,1,李敖秘密书房(1),政府、党部、警察
杨锦铨,师生,师生,48,1,1,1,1,李敖秘密书房(1),老师、报纸、事务
查良钊,学术 / 证人见证,学术,48,1,1,1,1,李敖秘密书房(1),弟弟、司法行政部、部长、国民党
柴启宸,司法人员 / 诉讼 / 通信 / 公共论战,司法人员,48,1,1,1,1,李敖秘密书房(1),院长、法院
江盖世,政治人物 / 政治异议者 / 人权救援 / 诉讼 / 通信 / 见面,政治人物,48,1,1,1,1,李敖秘密书房(1),一起、同学、同班、杂志、国民党
沈之岳,情治警务,情治警务,48,1,1,1,1,李敖秘密书房(1),调查局、研究、学术、中央研究院、政治
沈尹默,学术 / 学术行政 / 文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),家里、研究、像
王地,政治人物 / 公共论战 / 神交引用,政治人物,48,1,1,1,1,李敖秘密书房(1),妈妈、政府、像
王小屯,姻亲 / 情感 / 见面 / 出版 / 医疗照护,姻亲,48,1,1,1,1,李敖秘密书房(1),太太、像
王尚义,同学 / 朋友 / 出版 / 创作资料协助 / 通信,同学,48,1,1,1,1,李敖秘密书房(1),妹妹
王敦,政治人物 / 军事人物 / 神交引用,政治人物,48,1,1,1,1,李敖秘密书房(1),儿子
王浩,学术 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),刑求、政治、像
福斯特,出版 / 神交引用,出版,48,1,1,1,1,李敖秘密书房(1),宣传
简志信,朋友 / 财产债务,朋友,48,1,1,1,1,李敖秘密书房(1),
约翰·马歇尔,司法人员 / 政治人物 / 历史类比引用 / 神交引用,司法人员,48,1,1,1,1,李敖秘密书房(1),法官、法院、政府、像
罗尔纲,学术 / 出版 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),学生、交往
翁文维,情治警务 / 政治人物 / 公共论战,情治警务,48,1,1,1,1,李敖秘密书房(1),朋友、调查局
苏建和,被害人 / 诉讼 / 人权救援 / 公共论战,被害人,48,1,1,1,1,李敖秘密书房(1),监狱
董作宾,学术 / 学术行政 / 见面 / 公共论战,学术,48,1,1,1,1,李敖秘密书房(1),研究、中央研究院、所长、像
董其昌,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,48,1,1,1,1,李敖秘密书房(1),老师、朋友、读
袁祝泰,同学 / 朋友 / 通信,同学,48,1,1,1,1,李敖秘密书房(1),一起、同学、同房、台大
许荣淑,政治人物 / 政治异议者 / 人权救援 / 通信 / 公共论战,政治人物,48,1,1,1,1,李敖秘密书房(1),
谢冰莹,诗文出处 / 出版 / 历史类比引用,诗文出处,48,1,1,1,1,李敖秘密书房(1),探监、共产党、政治、像
贝尔,科学家 / 神交引用,科学家,48,1,1,1,1,李敖秘密书房(1),请他、电话
费正清,学术 / 历史类比引用 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),寄给、家里
邱正雄,政治人物 / 公职人员 / 财产债务 / 公共论战,政治人物,48,1,1,1,1,李敖秘密书房(1),研究、院长
郭正亮,政治人物,政治人物,48,1,1,1,1,李敖秘密书房(1),财产、电视、国民党、民进党
郭雨新,政治人物 / 公共论战 / 神交引用,政治人物,48,1,1,1,1,李敖秘密书房(1),妈妈、政府、政治、像
阿提拉,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,48,1,1,1,1,李敖秘密书房(1),结婚
陈圆圆,历史类比引用 / 情感 / 神交引用,历史类比引用,48,1,1,1,1,李敖秘密书房(1),家里
陈良榘,律师代理 / 诉讼 / 创作资料协助,律师代理,48,1,1,1,1,李敖秘密书房(1),一起、同学、同房、台大
陈重光,媒体 / 公共论战,媒体,48,1,1,1,1,李敖秘密书房(1),弟弟、总统、委员、司令
陶行知,学术 / 公共论战 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),学生、诗
高一涵,学术 / 公共论战 / 神交引用,学术,48,1,1,1,1,李敖秘密书房(1),一起、教授、朋友、杂志
高玉树,政治人物 / 公职人员 / 公共论战,政治人物,48,1,1,1,1,李敖秘密书房(1),妈妈、政府、政治、像
魏廷昱,政治异议者 / 见面 / 创作资料协助 / 社会案件 / 公共论战,政治异议者,48,1,1,1,1,李敖秘密书房(1),弟弟、委员
黄中国,同案狱友 / 政治异议者 / 诉讼 / 被害人,同案狱友,48,1,1,1,1,李敖秘密书房(1),见、一起、台独、古代
丁远超,媒体 / 公共论战,媒体,47,1,1,1,1,李敖秘密书房(1),记者、批评
乔治·马歇尔,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,47,1,1,1,1,李敖秘密书房(1),国民党、批评、像
伊莉莎白女王,政治人物 / 历史类比引用 / 神交引用,政治人物,47,1,1,1,1,李敖秘密书房(1),一起
何飞鹏,出版 / 媒体 / 见面,出版,47,1,1,1,1,李敖秘密书房(1),朋友、出版
冯定国,政治人物 / 朋友 / 见面,政治人物,47,1,1,1,1,李敖秘密书房(1),立委、民进党
刘老板,同学 / 见面 / 称谓待考,同学,47,1,1,1,1,李敖秘密书房(1),校对、朋友、传记、文学
史非非,朋友 / 创作资料协助,朋友,47,1,1,1,1,李敖秘密书房(1),认识、朋友
叶德辉,学术 / 诗文出处 / 出版 / 历史类比引用 / 神交引用,学术,47,1,1,1,1,李敖秘密书房(1),学者、国民党、共产党、所谓
吴淑珍,政治人物 / 亲属 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),见
唐尧,政治人物 / 神交引用,政治人物,47,1,1,1,1,李敖秘密书房(1),研究
小凤仙,情感 / 神交引用,情感,47,1,1,1,1,李敖秘密书房(1),见、共产党
左宗棠,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,47,1,1,1,1,李敖秘密书房(1),将军、历史上、像
巴列维,政治人物 / 公共论战 / 神交引用,政治人物,47,1,1,1,1,李敖秘密书房(1),认识、像
布什,政治人物 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),市长
张忠栋,学术 / 公共论战,学术,47,1,1,1,1,李敖秘密书房(1),政府、像
李可染,文艺音乐 / 学术 / 公职人员 / 历史类比引用 / 神交引用,文艺音乐,47,1,1,1,1,李敖秘密书房(1),党部、像
李四端,媒体 / 公共论战,媒体,47,1,1,1,1,李敖秘密书房(1),电视、像
李胜峰,政治人物 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),一起、民进党
李霁野,学术 / 出版,学术,47,1,1,1,1,李敖秘密书房(1),一起、书店、博士
杨秀清,历史类比引用 / 宗教人物 / 政治人物 / 神交引用,历史类比引用,47,1,1,1,1,李敖秘密书房(1),研究
林文郎,政治人物 / 党务宣传,政治人物,47,1,1,1,1,李敖秘密书房(1),朋友、告诉我、立委
林浊水,政治人物 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),节目、台独、像
林风眠,学术 / 文艺音乐 / 历史类比引用 / 神交引用,学术,47,1,1,1,1,李敖秘密书房(1),党部、像
梁鸿志,政治人物 / 公职人员 / 历史类比引用,政治人物,47,1,1,1,1,李敖秘密书房(1),政府
汪敬煦,军事人物 / 见面 / 姻亲,军事人物,47,1,1,1,1,李敖秘密书房(1),司令
洪秀柱,政治人物 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),一起、国民党、民进党
王克敏,政治人物,政治人物,47,1,1,1,1,李敖秘密书房(1),政府
王导,政治人物 / 神交引用,政治人物,47,1,1,1,1,李敖秘密书房(1),请他
罗福助,政治人物 / 见面 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),法院、总统、政治
胡佛,政治人物 / 公职人员 / 历史类比引用,政治人物,47,1,1,1,1,李敖秘密书房(1),总统
苏洪月娇,政治人物 / 公职人员 / 政治异议者 / 社会案件 / 诉讼 / 通信 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),报纸、国民党
萨达姆·侯赛因,政治人物 / 军事人物 / 公共论战 / 神交引用,政治人物,47,1,1,1,1,李敖秘密书房(1),导演
许强,医疗照护 / 同案狱友 / 人权救援 / 烈士殉难,医疗照护,47,1,1,1,1,李敖秘密书房(1),台大、像
赖阿胜,出版 / 创作资料协助,出版,47,1,1,1,1,李敖秘密书房(1),朋友、出版、作品
赵龙文,同学 / 情治警务 / 见面,同学,47,1,1,1,1,李敖秘密书房(1),警察
邓维贤,媒体 / 出版 / 政治异议者 / 通信 / 公共论战,媒体,47,1,1,1,1,李敖秘密书房(1),访问、朋友、问我
颜锦福,政治人物 / 创作资料协助 / 公共论战,政治人物,47,1,1,1,1,李敖秘密书房(1),发行、委员、民进党
魏道明,政治人物 / 公职人员 / 历史类比引用,政治人物,47,1,1,1,1,李敖秘密书房(1),主席
哈姆雷特,虚拟人物,虚拟人物,46,1,1,1,1,李敖秘密书房(1),
唐绍仪,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,46,1,1,1,1,李敖秘密书房(1),国民党、像
宋教仁,政治人物 / 神交引用,政治人物,46,1,1,1,1,李敖秘密书房(1),国民党
宫崎寅藏,政治人物 / 神交引用,政治人物,46,1,1,1,1,李敖秘密书房(1),朋友、读
少年维特,虚拟人物 / 情感 / 神交引用,虚拟人物,46,1,1,1,1,李敖秘密书房(1),朋友
尾生,历史类比引用 / 情感 / 神交引用,历史类比引用,46,1,1,1,1,李敖秘密书房(1),像
拜伦,诗文出处 / 历史类比引用 / 神交引用,诗文出处,46,1,1,1,1,李敖秘密书房(1),思想、诗、像
施琅,历史类比引用 / 军事人物,历史类比引用,46,1,1,1,1,李敖秘密书房(1),朋友
朱高正,政治人物 / 公共论战 / 党务宣传,政治人物,46,1,1,1,1,李敖秘密书房(1),政治
王大姐,见面 / 称谓待考,见面,46,1,1,1,1,李敖秘密书房(1),朋友
白瑞德,虚拟人物 / 情感 / 神交引用,虚拟人物,46,1,1,1,1,李敖秘密书房(1),
秦孝公,政治人物 / 历史类比引用 / 神交引用,政治人物,46,1,1,1,1,李敖秘密书房(1),告诉我
罗惠芳,朋友 / 见面,朋友,46,1,1,1,1,李敖秘密书房(1),朋友、文学
胡虚一,通信 / 朋友 / 出版 / 创作资料协助 / 同案狱友 / 政治异议者 / 学术,通信,46,1,1,1,1,李敖秘密书房(1),朋友、政治
萧军,出版 / 公共论战 / 神交引用,出版,46,1,1,1,1,李敖秘密书房(1),共产党
萧裕珍,政治人物 / 党务宣传,政治人物,46,1,1,1,1,李敖秘密书房(1),民进党
越王勾践,政治人物 / 军事人物 / 神交引用,政治人物,46,1,1,1,1,李敖秘密书房(1),政治、古代、所谓
那志良,学术 / 诗文出处 / 创作资料协助 / 历史类比引用,学术,46,1,1,1,1,李敖秘密书房(1),朋友
郎世宁,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,46,1,1,1,1,李敖秘密书房(1),作品、古代、像
高阳,诗文出处 / 出版 / 公共论战 / 见面,诗文出处,46,1,1,1,1,李敖秘密书房(1),批评、作品、像
叶公超,政治人物 / 公职人员 / 学术 / 财产债务 / 公共论战 / 见面 / 历史类比引用,政治人物,45,1,1,1,1,李敖秘密书房(1),说过、像
张俭,政治异议者 / 历史类比引用 / 神交引用,政治异议者,45,1,1,1,1,李敖秘密书房(1),读、诗
扁鹊,医疗照护 / 神交引用,医疗照护,45,1,1,1,1,李敖秘密书房(1),历史上、古代
白鲸,虚拟人物 / 小说剧本人物 / 历史类比引用 / 神交引用,虚拟人物,45,1,1,1,1,李敖秘密书房(1),文学、像
亚当·斯密,学术 / 诗文出处 / 神交引用,学术,44,1,1,1,1,李敖秘密书房(1),主义
史怀哲,宗教人物 / 人权救援 / 历史类比引用 / 神交引用,宗教人物,44,1,1,1,1,李敖秘密书房(1),像
唐文标,学术 / 诗文出处 / 政治异议者 / 朋友,学术,44,1,1,1,1,李敖秘密书房(1),说过
唐玄宗,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,44,1,1,1,1,李敖秘密书房(1),诗
巴里,出版 / 神交引用,出版,44,1,1,1,1,李敖秘密书房(1),古人
张修,宗教人物 / 神交引用,宗教人物,44,1,1,1,1,李敖秘密书房(1),像
张大春,出版 / 媒体 / 公共论战,出版,44,1,1,1,1,李敖秘密书房(1),像
拿破仑三世,政治人物 / 神交引用,政治人物,44,1,1,1,1,李敖秘密书房(1),比喻
文强,情治警务 / 出版,情治警务,44,1,1,1,1,李敖秘密书房(1),文学
曹汝霖,政治人物 / 公共论战 / 历史类比引用 / 神交引用,政治人物,44,1,1,1,1,李敖秘密书房(1),读
李国鼎,政治人物 / 公职人员 / 公共论战,政治人物,44,1,1,1,1,李敖秘密书房(1),像
杨贵妃,历史类比引用 / 情感 / 神交引用,历史类比引用,44,1,1,1,1,李敖秘密书房(1),古代
林毓生,学术 / 师生 / 公共论战,学术,44,1,1,1,1,李敖秘密书房(1),主义
梁肃戎,政治人物 / 公职人员 / 通信 / 公共论战,政治人物,44,1,1,1,1,李敖秘密书房(1),像
毕加索,文艺音乐 / 神交引用,文艺音乐,44,1,1,1,1,李敖秘密书房(1),像
波尔,科学家 / 学术 / 神交引用,科学家,44,1,1,1,1,李敖秘密书房(1),像
詹宏志,出版 / 媒体 / 创作资料协助,出版,44,1,1,1,1,李敖秘密书房(1),像
谢持,政治人物 / 历史类比引用,政治人物,44,1,1,1,1,李敖秘密书房(1),像
赵翼,学术 / 诗文出处 / 学术考证引用 / 历史类比引用 / 神交引用,学术,44,1,1,1,1,李敖秘密书房(1),诗
霍桑,出版 / 神交引用,出版,44,1,1,1,1,李敖秘密书房(1),文学
顾炎武,学术 / 政治异议者 / 历史类比引用 / 神交引用,学术,44,1,1,1,1,李敖秘密书房(1),像
马丁·路德,宗教人物 / 神交引用 / 公共论战,宗教人物,44,1,1,1,1,李敖秘密书房(1),像
高士奇,公职人员 / 诗文出处 / 文艺音乐 / 历史类比引用 / 神交引用,公职人员,44,1,1,1,1,李敖秘密书房(1),像
麦哲伦,神交引用,神交引用,44,1,1,1,1,李敖秘密书房(1),像
刘九庵,学术 / 神交引用,学术,42,1,1,1,1,李敖秘密书房(1),
刘松藩,政治人物 / 公共论战 / 选举助选,政治人物,42,1,1,1,1,李敖秘密书房(1),
利玛窦,宗教人物 / 学术 / 诗文出处 / 历史类比引用 / 神交引用,宗教人物,42,1,1,1,1,李敖秘密书房(1),
劳伦斯,诗文出处 / 历史类比引用 / 神交引用,诗文出处,42,1,1,1,1,李敖秘密书房(1),
劳莱,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,42,1,1,1,1,李敖秘密书房(1),
吴三桂,历史类比引用 / 政治人物 / 军事人物 / 情感 / 神交引用,历史类比引用,42,1,1,1,1,李敖秘密书房(1),
吴申叔,朋友 / 出版 / 见面 / 亲属,朋友,42,1,1,1,1,李敖秘密书房(1),
哈里森·索尔兹伯里,媒体 / 出版 / 神交引用,媒体,42,1,1,1,1,李敖秘密书房(1),
圣严法师,宗教人物 / 公共论战,宗教人物,42,1,1,1,1,李敖秘密书房(1),
宋徽宗,政治人物 / 文艺音乐 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖秘密书房(1),
宋钦宗,政治人物 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖秘密书房(1),
巴斯德,科学家 / 神交引用,科学家,42,1,1,1,1,李敖秘密书房(1),
张良,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖秘密书房(1),
托斯卡尼尼,文艺音乐 / 神交引用,文艺音乐,42,1,1,1,1,李敖秘密书房(1),
斯坦贝克,出版 / 神交引用,出版,42,1,1,1,1,李敖秘密书房(1),
易卜生,诗文出处 / 神交引用,诗文出处,42,1,1,1,1,李敖秘密书房(1),
朱婉清,公职人员 / 创作资料协助 / 公共论战,公职人员,42,1,1,1,1,李敖秘密书房(1),
李远,学术 / 神交引用,学术,42,1,1,1,1,李敖秘密书房(1),
杰克逊,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,42,1,1,1,1,李敖秘密书房(1),
毛姆,出版 / 神交引用,出版,42,1,1,1,1,李敖秘密书房(1),
江雁容,虚拟人物 / 小说剧本人物,虚拟人物,42,1,1,1,1,李敖秘密书房(1),
海伦,虚拟人物 / 历史类比引用 / 情感 / 神交引用,虚拟人物,42,1,1,1,1,李敖秘密书房(1),
海根,宗教人物 / 神交引用,宗教人物,42,1,1,1,1,李敖秘密书房(1),
清仁宗,政治人物 / 神交引用,政治人物,42,1,1,1,1,李敖秘密书房(1),
王惕吾,媒体 / 出版 / 财产债务 / 公共论战,媒体,42,1,1,1,1,李敖秘密书房(1),
神农,宗教人物 / 医疗照护 / 历史类比引用 / 神交引用,宗教人物,42,1,1,1,1,李敖秘密书房(1),
米歇尔,政治人物 / 媒体 / 公共论战,政治人物,42,1,1,1,1,李敖秘密书房(1),
蒋孝勇,亲属 / 政治人物 / 媒体 / 公共论战,亲属,42,1,1,1,1,李敖秘密书房(1),
蔡仁坚,政治人物 / 公共论战,政治人物,42,1,1,1,1,李敖秘密书房(1),
要离,历史类比引用 / 江湖人物 / 烈士殉难 / 神交引用,历史类比引用,42,1,1,1,1,李敖秘密书房(1),
谢冠生,司法人员 / 政治人物 / 创作资料协助 / 历史类比引用,司法人员,42,1,1,1,1,李敖秘密书房(1),
费希平,政治人物 / 公共论战 / 媒体 / 选举助选,政治人物,42,1,1,1,1,李敖秘密书房(1),
阿里,体育人物 / 公共论战 / 神交引用,体育人物,42,1,1,1,1,李敖秘密书房(1),
陈香梅,媒体 / 政治人物 / 历史类比引用,媒体,42,1,1,1,1,李敖秘密书房(1),
韩信,军事人物 / 历史类比引用 / 神交引用,军事人物,42,1,1,1,1,李敖秘密书房(1),
高力士,政治人物 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖秘密书房(1),
魏忠贤,历史类比引用 / 政治人物 / 神交引用,历史类比引用,42,1,1,1,1,李敖秘密书房(1),
黄少谷,政治人物 / 司法人员 / 公共论战 / 通信,政治人物,42,1,1,1,1,李敖秘密书房(1),
都会有,待复核,待复核,99,8,5,1,8,李敖秘密书房(8),像、研究、一起、朋友、爸爸、妈妈、读、教授
邓变脸,待复核,待复核,99,7,7,1,1,李敖秘密书房(7),朋友、序
陆妹,待复核,待复核,99,3,3,1,1,李敖秘密书房(3),出版社、出版、读
宗教商,待复核,待复核,96,3,3,1,1,李敖秘密书房(3),
魏龙豪,待复核,待复核,94,6,3,1,2,李敖秘密书房(6),像、同学、妈妈、回信、土地、先生
能够到,待复核,待复核,88,6,3,1,6,李敖秘密书房(6),认识、朋友、总统、所谓、访问、记者、报导、法院
从天空,待复核,待复核,88,2,2,1,1,李敖秘密书房(2),教授
